,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
498205,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,schlachtplatte nach art des hauses,159958.0,532311,46009,4,4,1965,1975,0.0,0.0,9.8,,"['schlachtplatte', 'nach', 'art', 'des', 'hauses']","['schlachtplatte', 'nach', 'art', 'des', 'hauses']","[('schlachtplatte', 'NN'), ('nach', 'CC'), ('art', 'NN'), ('des', 'NNS'), ('hauses', 'NNS')]",5.0,5.0,"'schlachtplatte', 'nach', 'art', 'des', 'hauses'",schlachtplatte nach art des hauses,1970,62.6968251273348
498206,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,schlachtplatte nach art des hauses,159958.0,514758,47396,4,4,1965,1975,0.0,0.0,5.0,,"['schlachtplatte', 'nach', 'art', 'des', 'hauses']","['schlachtplatte', 'nach', 'art', 'des', 'hauses']","[('schlachtplatte', 'NN'), ('nach', 'CC'), ('art', 'NN'), ('des', 'NNS'), ('hauses', 'NNS')]",5.0,5.0,"'schlachtplatte', 'nach', 'art', 'des', 'hauses'",schlachtplatte nach art des hauses,1960,62.6968251273348
498207,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,schlachtplatte nach art des hauses,159958.0,515703,47397,4,4,1965,1975,0.0,0.0,5.0,,"['schlachtplatte', 'nach', 'art', 'des', 'hauses']","['schlachtplatte', 'nach', 'art', 'des', 'hauses']","[('schlachtplatte', 'NN'), ('nach', 'CC'), ('art', 'NN'), ('des', 'NNS'), ('hauses', 'NNS')]",5.0,5.0,"'schlachtplatte', 'nach', 'art', 'des', 'hauses'",schlachtplatte nach art des hauses,1960,62.6968251273348
498208,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,eisbein mit sauerkraut und kartoffelpuree,159607.0,532061,46007,4,4,1956,1975,0.0,0.0,980.0,,"['eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree']","['eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree']","[('eisbein', 'JJ'), ('mit', 'NN'), ('sauerkraut', 'NN'), ('und', 'JJ'), ('kartoffelpuree', 'NN')]",5.0,5.0,"'eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree'",eisbein mit sauerkraut und kartoffelpuree,1970,62.6968251273348
498211,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,eisbein mit sauerkraut und kartoffelpuree,159607.0,514289,47394,4,4,1956,1975,0.0,0.0,4.8,,"['eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree']","['eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree']","[('eisbein', 'JJ'), ('mit', 'NN'), ('sauerkraut', 'NN'), ('und', 'JJ'), ('kartoffelpuree', 'NN')]",5.0,5.0,"'eisbein', 'mit', 'sauerkraut', 'und', 'kartoffelpuree'",eisbein mit sauerkraut und kartoffelpuree,1960,62.6968251273348
498212,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,grobe spezial-schlachtplatte,173942.0,532063,46007,1,1,1975,1975,0.0,0.0,1450.0,,"['grobe', 'spezial-schlachtplatte']","['grobe', 'spezial-schlachtplatte']","[('grobe', 'NN'), ('spezial-schlachtplatte', 'NN')]",2.0,2.0,"'grobe', 'spezial-schlachtplatte'",grobe spezialschlachtplatte,1970,62.6968251273348
498213,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"""mistral rose"" cotes de provence vdas frisch, suffig, trocken, sehr bekommlich",173740.0,531831,46008,1,1,1975,1975,0.0,0.0,17.0,,"['""mistral', 'rose""', 'cotes', 'de', 'provence', 'vdas', 'frisch,', 'suffig,', 'trocken,', 'sehr', 'bekommlich']","['""mistral', 'rose""', 'cotes', 'de', 'provence', 'vdas', 'frisch,', 'suffig,', 'trocken,', 'sehr', 'bekommlich']","[('""mistral', 'JJ'), ('rose""', 'NN'), ('cotes', 'VBZ'), ('de', 'IN'), ('provence', 'NN'), ('vdas', 'NNS'), ('frisch,', 'VBP'), ('suffig,', 'JJ'), ('trocken,', 'NN'), ('sehr', 'NN'), ('bekommlich', 'NN')]",11.0,11.0,"'""mistral', 'rose""', 'cotes', 'de', 'provence', 'vdas', 'frisch,', 'suffig,', 'trocken,', 'sehr', 'bekommlich'",mistral rose cotes de provence vdas frisch suffig trocken sehr bekommlich,1970,62.6968251273348
498214,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal moselwein,156215.0,533364,46008,2,2,1975,1975,0.0,0.0,3.5,,"['pokal', 'moselwein']","['pokal', 'moselwein']","[('pokal', 'NN'), ('moselwein', 'NN')]",2.0,2.0,"'pokal', 'moselwein'",pokal moselwein,1970,62.6968251273348
498215,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal moselwein,156215.0,535301,46013,2,2,1975,1975,0.0,0.0,0.21,3.5,"['pokal', 'moselwein']","['pokal', 'moselwein']","[('pokal', 'NN'), ('moselwein', 'NN')]",2.0,2.0,"'pokal', 'moselwein'",pokal moselwein,1970,62.6968251273348
498216,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal rheinwein,156218.0,533365,46008,2,2,1975,1975,0.0,0.0,3.5,,"['pokal', 'rheinwein']","['pokal', 'rheinwein']","[('pokal', 'NN'), ('rheinwein', 'NN')]",2.0,2.0,"'pokal', 'rheinwein'",pokal rheinwein,1970,62.6968251273348
498217,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal rheinwein,156218.0,535302,46013,2,2,1975,1975,0.0,0.0,0.21,3.5,"['pokal', 'rheinwein']","['pokal', 'rheinwein']","[('pokal', 'NN'), ('rheinwein', 'NN')]",2.0,2.0,"'pokal', 'rheinwein'",pokal rheinwein,1970,62.6968251273348
498218,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal rotwein,174981.0,533366,46008,2,2,1975,1975,0.0,0.0,3.5,,"['pokal', 'rotwein']","['pokal', 'rotwein']","[('pokal', 'NN'), ('rotwein', 'NN')]",2.0,2.0,"'pokal', 'rotwein'",pokal rotwein,1970,62.6968251273348
498219,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal rotwein,174981.0,535304,46013,2,2,1975,1975,0.0,0.0,0.21,3.5,"['pokal', 'rotwein']","['pokal', 'rotwein']","[('pokal', 'NN'), ('rotwein', 'NN')]",2.0,2.0,"'pokal', 'rotwein'",pokal rotwein,1970,62.6968251273348
498220,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,pokal rose-wein,174982.0,533367,46008,1,1,1975,1975,0.0,0.0,3.5,,"['pokal', 'rose-wein']","['pokal', 'rose-wein']","[('pokal', 'NN'), ('rose-wein', 'NN')]",2.0,2.0,"'pokal', 'rose-wein'",pokal rosewein,1970,62.6968251273348
498221,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"pokal ""crystal d'alsace"" edelzwicker",174983.0,533368,46008,1,1,1975,1975,0.0,0.0,3.7,,"['pokal', '""crystal', 'd\'alsace""', 'edelzwicker']","['pokal', '""crystal', 'd\'alsace""', 'edelzwicker']","[('pokal', 'NN'), ('""crystal', 'JJ'), ('d\'alsace""', 'NN'), ('edelzwicker', 'NN')]",4.0,4.0,"'pokal', '""crystal', 'd'alsace""', 'edelzwicker'",pokal crystal dalsace edelzwicker,1970,62.6968251273348
498222,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"dezemer wurzgarten, riesling-kabinett aus dem lesegut weingut lowen qualitatswein mit pradikat lieblich, suffig, feinblumig",174984.0,533369,46008,1,1,1975,1975,0.0,0.0,17.5,,"['dezemer', 'wurzgarten,', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'weingut', 'lowen', 'qualitatswein', 'mit', 'pradikat', 'lieblich,', 'suffig,', 'feinblumig']","['dezemer', 'wurzgarten,', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'weingut', 'lowen', 'qualitatswein', 'mit', 'pradikat', 'lieblich,', 'suffig,', 'feinblumig']","[('dezemer', 'NN'), ('wurzgarten,', 'VBD'), ('riesling-kabinett', 'JJ'), ('aus', 'NN'), ('dem', 'NN'), ('lesegut', 'NN'), ('weingut', 'NN'), ('lowen', 'NN'), ('qualitatswein', 'NN'), ('mit', 'NN'), ('pradikat', 'NN'), ('lieblich,', 'NN'), ('suffig,', 'NN'), ('feinblumig', 'NN')]",14.0,14.0,"'dezemer', 'wurzgarten,', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'weingut', 'lowen', 'qualitatswein', 'mit', 'pradikat', 'lieblich,', 'suffig,', 'feinblumig'",dezemer wurzgarten rieslingkabinett aus dem lesegut weingut lowen qualitatswein mit pradikat lieblich suffig feinblumig,1970,62.6968251273348
498223,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"""crystal d'alsace"" edelzwicker wuchtig, wurzig, ein, wein der den durst loscht",174985.0,533370,46008,1,1,1975,1975,0.0,0.0,18.5,,"['""crystal', 'd\'alsace""', 'edelzwicker', 'wuchtig,', 'wurzig,', 'ein,', 'wein', 'der', 'den', 'durst', 'loscht']","['""crystal', 'd\'alsace""', 'edelzwicker', 'wuchtig,', 'wurzig,', 'ein,', 'wein', 'der', 'den', 'durst', 'loscht']","[('""crystal', 'JJ'), ('d\'alsace""', 'NN'), ('edelzwicker', 'NN'), ('wuchtig,', 'NN'), ('wurzig,', 'NN'), ('ein,', 'NN'), ('wein', 'NN'), ('der', 'NN'), ('den', 'NN'), ('durst', 'NN'), ('loscht', 'NN')]",11.0,11.0,"'""crystal', 'd'alsace""', 'edelzwicker', 'wuchtig,', 'wurzig,', 'ein,', 'wein', 'der', 'den', 'durst', 'loscht'",crystal dalsace edelzwicker wuchtig wurzig ein wein der den durst loscht,1970,62.6968251273348
498224,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,okfener bockstein riesling-kabinett aus dem lesegut winzerverein qualitatswein mit pradikat rassig-fruchtiger sarriesling,174986.0,533371,46008,1,1,1975,1975,0.0,0.0,20.0,,"['okfener', 'bockstein', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'winzerverein', 'qualitatswein', 'mit', 'pradikat', 'rassig-fruchtiger', 'sarriesling']","['okfener', 'bockstein', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'winzerverein', 'qualitatswein', 'mit', 'pradikat', 'rassig-fruchtiger', 'sarriesling']","[('okfener', 'NN'), ('bockstein', 'VBD'), ('riesling-kabinett', 'JJ'), ('aus', 'NN'), ('dem', 'NN'), ('lesegut', 'NN'), ('winzerverein', 'NN'), ('qualitatswein', 'JJ'), ('mit', 'NN'), ('pradikat', 'IN'), ('rassig-fruchtiger', 'NN'), ('sarriesling', 'NN')]",12.0,12.0,"'okfener', 'bockstein', 'riesling-kabinett', 'aus', 'dem', 'lesegut', 'winzerverein', 'qualitatswein', 'mit', 'pradikat', 'rassig-fruchtiger', 'sarriesling'",okfener bockstein rieslingkabinett aus dem lesegut winzerverein qualitatswein mit pradikat rassigfruchtiger sarriesling,1970,62.6968251273348
498225,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,erdener treppchen riesling-kabinett qualitatswein mit pradikat fruchtig-rassig,174987.0,533372,46008,1,1,1975,1975,0.0,0.0,20.0,,"['erdener', 'treppchen', 'riesling-kabinett', 'qualitatswein', 'mit', 'pradikat', 'fruchtig-rassig']","['erdener', 'treppchen', 'riesling-kabinett', 'qualitatswein', 'mit', 'pradikat', 'fruchtig-rassig']","[('erdener', 'NN'), ('treppchen', 'VBD'), ('riesling-kabinett', 'JJ'), ('qualitatswein', 'JJ'), ('mit', 'NN'), ('pradikat', 'IN'), ('fruchtig-rassig', 'JJ')]",7.0,7.0,"'erdener', 'treppchen', 'riesling-kabinett', 'qualitatswein', 'mit', 'pradikat', 'fruchtig-rassig'",erdener treppchen rieslingkabinett qualitatswein mit pradikat fruchtigrassig,1970,62.6968251273348
498226,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"niersteiner gutes domtal, spatlese weingut a. itschert, qualitatswein voll, feinblumig-iiebliche art",174988.0,533373,46008,1,1,1975,1975,0.0,0.0,21.0,,"['niersteiner', 'gutes', 'domtal,', 'spatlese', 'weingut', 'a.', 'itschert,', 'qualitatswein', 'voll,', 'feinblumig-iiebliche', 'art']","['niersteiner', 'gutes', 'domtal,', 'spatlese', 'weingut', 'a.', 'itschert,', 'qualitatswein', 'voll,', 'feinblumig-iiebliche', 'art']","[('niersteiner', 'NN'), ('gutes', 'NNS'), ('domtal,', 'VBP'), ('spatlese', 'JJ'), ('weingut', 'NN'), ('a.', 'NN'), ('itschert,', 'NN'), ('qualitatswein', 'NN'), ('voll,', 'IN'), ('feinblumig-iiebliche', 'JJ'), ('art', 'NN')]",11.0,11.0,"'niersteiner', 'gutes', 'domtal,', 'spatlese', 'weingut', 'a.', 'itschert,', 'qualitatswein', 'voll,', 'feinblumig-iiebliche', 'art'",niersteiner gutes domtal spatlese weingut a itschert qualitatswein voll feinblumigiiebliche art,1970,62.6968251273348
498227,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"pichet de beaujolais-villages original - abfullung mommessin sehr saftig, weich, feine frucht un schones bukett",174989.0,533374,46008,1,1,1975,1975,0.0,0.0,12.5,,"['pichet', 'de', 'beaujolais-villages', 'original', '-', 'abfullung', 'mommessin', 'sehr', 'saftig,', 'weich,', 'feine', 'frucht', 'un', 'schones', 'bukett']","['pichet', 'de', 'beaujolais-villages', 'original', '-', 'abfullung', 'mommessin', 'sehr', 'saftig,', 'weich,', 'feine', 'frucht', 'un', 'schones', 'bukett']","[('pichet', 'NN'), ('de', 'IN'), ('beaujolais-villages', 'NNS'), ('original', 'JJ'), ('-', ':'), ('abfullung', 'NN'), ('mommessin', 'NN'), ('sehr', 'NN'), ('saftig,', 'NN'), ('weich,', 'WRB'), ('feine', 'NN'), ('frucht', 'NN'), ('un', 'JJ'), ('schones', 'NNS'), ('bukett', 'NN')]",15.0,15.0,"'pichet', 'de', 'beaujolais-villages', 'original', '-', 'abfullung', 'mommessin', 'sehr', 'saftig,', 'weich,', 'feine', 'frucht', 'un', 'schones', 'bukett'",pichet de beaujolaisvillages original  abfullung mommessin sehr saftig weich feine frucht un schones bukett,1970,62.6968251273348
498228,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"walporzheimer berg spatburgunder winzerverein walporzheim, qualitatswein fruchtig, mild mundig",174991.0,533376,46008,1,1,1975,1975,0.0,0.0,18.0,,"['walporzheimer', 'berg', 'spatburgunder', 'winzerverein', 'walporzheim,', 'qualitatswein', 'fruchtig,', 'mild', 'mundig']","['walporzheimer', 'berg', 'spatburgunder', 'winzerverein', 'walporzheim,', 'qualitatswein', 'fruchtig,', 'mild', 'mundig']","[('walporzheimer', 'NN'), ('berg', 'NN'), ('spatburgunder', 'NN'), ('winzerverein', 'NN'), ('walporzheim,', 'VBD'), ('qualitatswein', 'JJ'), ('fruchtig,', 'JJ'), ('mild', 'NN'), ('mundig', 'NN')]",9.0,9.0,"'walporzheimer', 'berg', 'spatburgunder', 'winzerverein', 'walporzheim,', 'qualitatswein', 'fruchtig,', 'mild', 'mundig'",walporzheimer berg spatburgunder winzerverein walporzheim qualitatswein fruchtig mild mundig,1970,62.6968251273348
498229,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"le pichet de beaujolias original - abfullung mommessin saftig, weich, feine frucht, schones bukett",174992.0,533377,46008,1,1,1975,1975,0.0,0.0,23.0,,"['le', 'pichet', 'de', 'beaujolias', 'original', '-', 'abfullung', 'mommessin', 'saftig,', 'weich,', 'feine', 'frucht,', 'schones', 'bukett']","['le', 'pichet', 'de', 'beaujolias', 'original', '-', 'abfullung', 'mommessin', 'saftig,', 'weich,', 'feine', 'frucht,', 'schones', 'bukett']","[('le', 'JJ'), ('pichet', 'NN'), ('de', 'IN'), ('beaujolias', 'FW'), ('original', 'JJ'), ('-', ':'), ('abfullung', 'NN'), ('mommessin', 'NN'), ('saftig,', 'NN'), ('weich,', 'WRB'), ('feine', 'NN'), ('frucht,', 'NN'), ('schones', 'NNS'), ('bukett', 'NN')]",14.0,14.0,"'le', 'pichet', 'de', 'beaujolias', 'original', '-', 'abfullung', 'mommessin', 'saftig,', 'weich,', 'feine', 'frucht,', 'schones', 'bukett'",le pichet de beaujolias original  abfullung mommessin saftig weich feine frucht schones bukett,1970,62.6968251273348
498230,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"matheus muller ""m mchen""",174994.0,533378,46008,1,1,1975,1975,0.0,0.0,6.5,,"['matheus', 'muller', '""m', 'mchen""']","['matheus', 'muller', '""m', 'mchen""']","[('matheus', 'NN'), ('muller', 'NN'), ('""m', 'NNP'), ('mchen""', 'NN')]",4.0,4.0,"'matheus', 'muller', '""m', 'mchen""'",matheus muller m mchen,1970,62.6968251273348
498231,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"matheus muller ""extra""",174995.0,533379,46008,1,1,1975,1975,0.0,0.0,24.0,,"['matheus', 'muller', '""extra""']","['matheus', 'muller', '""extra""']","[('matheus', 'NN'), ('muller', 'NN'), ('""extra""', 'NN')]",3.0,3.0,"'matheus', 'muller', '""extra""'",matheus muller extra,1970,62.6968251273348
498232,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"hausmarke ""schiffchen-privat""",174996.0,533380,46008,1,1,1975,1975,0.0,0.0,19.0,,"['hausmarke', '""schiffchen-privat""']","['hausmarke', '""schiffchen-privat""']","[('hausmarke', 'NN'), ('""schiffchen-privat""', 'NN')]",2.0,2.0,"'hausmarke', '""schiffchen-privat""'",hausmarke schiffchenprivat,1970,62.6968251273348
498233,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"eiskrem-vanille oder furst puckler art"" mit sahne",174013.0,532156,46009,1,1,1975,1975,0.0,0.0,4.2,,"['eiskrem-vanille', 'oder', 'furst', 'puckler', 'art""', 'mit', 'sahne']","['eiskrem-vanille', 'oder', 'furst', 'puckler', 'art""', 'mit', 'sahne']","[('eiskrem-vanille', 'JJ'), ('oder', 'NN'), ('furst', 'JJ'), ('puckler', 'NN'), ('art""', 'NN'), ('mit', 'NN'), ('sahne', 'NN')]",7.0,7.0,"'eiskrem-vanille', 'oder', 'furst', 'puckler', 'art""', 'mit', 'sahne'",eiskremvanille oder furst puckler art mit sahne,1970,62.6968251273348
498234,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,schwedenfruchte mit rum und flussiger sahne,159993.0,532157,46009,7,7,1965,1975,0.0,0.0,4.8,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1970,62.6968251273348
498235,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,schwedenfruchte mit rum und flussiger sahne,159993.0,533476,46010,7,7,1965,1975,0.0,0.0,4.8,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1970,62.6968251273348
498236,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,schwedenfruchte mit rum und flussiger sahne,159993.0,533492,46011,7,7,1965,1975,0.0,0.0,4.8,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1970,62.6968251273348
498237,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,schwedenfruchte mit rum und flussiger sahne,159993.0,533620,46012,7,7,1965,1975,0.0,0.0,4.8,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1970,62.6968251273348
498238,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,schwedenfruchte mit rum und flussiger sahne,159993.0,514795,47396,7,7,1965,1975,0.0,0.0,3.25,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1960,62.6968251273348
498239,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,schwedenfruchte mit rum und flussiger sahne,159993.0,517079,47397,7,7,1965,1975,0.0,0.0,3.25,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1960,62.6968251273348
498240,26926,Brauerie Zum Schiffchen,,1965-09-15,Brauerie Zum Schiffchen,7,334,schwedenfruchte mit rum und flussiger sahne,159993.0,515061,47398,7,7,1965,1975,0.0,0.0,3.25,,"['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","['schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne']","[('schwedenfruchte', 'JJ'), ('mit', 'NN'), ('rum', 'NN'), ('und', 'IN'), ('flussiger', 'JJR'), ('sahne', 'NN')]",6.0,6.0,"'schwedenfruchte', 'mit', 'rum', 'und', 'flussiger', 'sahne'",schwedenfruchte mit rum und flussiger sahne,1960,62.6968251273348
498241,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,eiskrem-vanille mit schwedenfruchten,174014.0,532158,46009,1,1,1975,1975,0.0,0.0,4.8,,"['eiskrem-vanille', 'mit', 'schwedenfruchten']","['eiskrem-vanille', 'mit', 'schwedenfruchten']","[('eiskrem-vanille', 'JJ'), ('mit', 'NN'), ('schwedenfruchten', 'NN')]",3.0,3.0,"'eiskrem-vanille', 'mit', 'schwedenfruchten'",eiskremvanille mit schwedenfruchten,1970,62.6968251273348
498242,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,"rindfleischsalat ""feinschmecker art"" mit brotchen",174015.0,532159,46009,1,1,1975,1975,0.0,0.0,6.5,,"['rindfleischsalat', '""feinschmecker', 'art""', 'mit', 'brotchen']","['rindfleischsalat', '""feinschmecker', 'art""', 'mit', 'brotchen']","[('rindfleischsalat', 'JJ'), ('""feinschmecker', 'NNP'), ('art""', 'NN'), ('mit', 'NN'), ('brotchen', 'NN')]",5.0,5.0,"'rindfleischsalat', '""feinschmecker', 'art""', 'mit', 'brotchen'",rindfleischsalat feinschmecker art mit brotchen,1970,62.6968251273348
498243,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,neuer junger matjes auf schwarzbrot,174016.0,532160,46009,2,2,1975,1975,0.0,0.0,6.5,,"['neuer', 'junger', 'matjes', 'auf', 'schwarzbrot']","['neuer', 'junger', 'matjes', 'auf', 'schwarzbrot']","[('neuer', 'RB'), ('junger', 'NN'), ('matjes', 'NN'), ('auf', 'NN'), ('schwarzbrot', 'NN')]",5.0,5.0,"'neuer', 'junger', 'matjes', 'auf', 'schwarzbrot'",neuer junger matjes auf schwarzbrot,1970,62.6968251273348
498244,26667,Brauerie Zum Schiffchen,,1975-04-30,Brauerie Zum Schiffchen,8,316,neuer junger matjes auf schwarzbrot,174016.0,533397,46010,2,2,1975,1975,0.0,0.0,6.5,,"['neuer', 'junger', 'matjes', 'auf', 'schwarzbrot']","['neuer', 'junger', 'matjes', 'auf', 'schwarzbrot']","[('neuer', 'RB'), ('junger', 'NN'), ('matjes', 'NN'), ('auf', 'NN'), ('schwarzbrot', 'NN')]",5.0,5.0,"'neuer', 'junger', 'matjes', 'auf', 'schwarzbrot'",neuer junger matjes auf schwarzbrot,1970,62.6968251273348
